id_setor,setor,dados_gerais,telefone,fax,email,id_unidade
221,1º Ofício Judicial,Não Informado,(11) 2833-8651,(11) Não Informado,aruja1@tjsp.jus.br,15
225,3ª Vara Cível,1º andar,(18) 3402-1577 - Ramal ddd 18,(18) 3402-1577 - Ramal ddd 18,assis3cv@tjsp.jus.br,16
226,"1ª Vara Criminal, Seção Processual I e II, Corregedoria dos Presídios e da Polícia Judiciária",1º andar,(18) 3402-1573 - Ramal 216,(18) 3402-1573,assis1cr@tjsp.jus.br,16
227,2ª Vara Criminal e do Juizado de Violência Doméstica e Familiar contra a Mulher,1º andar,(18) 3402-1576 - Ramal ddd 18,(18) 3402-1576 - Ramal ddd 18,assis2cr@tjsp.jus.br,16
228,Seção de Distribuição Judicial,térreo,(18) 3402-1574 - Ramal ddd 18,(18) 3402-1574 - Ramal ddd 18,assis@tjsp.jus.br,16
229,2ª Vara Cível,1º andar,(18) 3402-1583 - Ramal ddd 18,(18) 3402-1583 - Ramal ddd 18,assis2cv@tjsp.jus.br,16
231,1ª Vara Cível,1º andar,(18) 3402-1600 - Ramal ddd 18,(18) Não Informado,assis1cv@tjsp.jus.br,16
232,"Diretoria de Serviço de Administração Geral, Seção de Expediente, Finanças e de Pessoal",setor de protocolo de petições intermediárias,(18) 3402-1585 - Ramal ddd 18,(18) Não Informado,assisadm@tjsp.jus.br,16
233,1º Ofício Cível,terreo,(18) 3402-1600 - Ramal ddd 18,(18) Não Informado,assis1cv@tjsp.jus.br,16
234,2º Ofício Cível,térreo,(18) 3402-1583 - Ramal ddd 18,(18) Não Informado,assis2cv@tjsp.jus.br,16
235,3º Ofício Cível,Sistema de Telefonia VOIP deve-se usar a operadora 21,(18) 3402-1577 - Ramal ddd 18,(18) Não Informado,assis3cv@tjsp.jus.br,16
237,1º Ofício Criminal,térreo,(18) 3402-1573 - Ramal ddd 18,(18) 3402-1573 - Ramal ddd 18,assis1cr@tjsp.jus.br,16
238,2º Ofício Criminal,térreo,(18) 3402-1576 - Ramal ddd 18,(18) 3402-1576 - Ramal ddd 18,assis2cr@tjsp.jus.br,16
239,27ª Subsecção da OAB,1º andar,(18) 3321-1143,(18) 3321-1143,Não Informado,16
240,Sala de Apoio ao Ministério Público,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,16
245,Central de Mandados,Sistema de Telefonia VOIP deve-se usar a operadora 21,(18) Não Informado,(18) Não Informado,Não Informado,16
246,Central de Atendimento,O sistema de telefonia é VOIP - devendo ser usado o 21,(18) Não Informado,(18) Não Informado,Não Informado,16
247,Setor Técnico (Psicossocial),Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,16
248,Copa dos magistrados,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,16
249,Copa dos funcionários,Não Informado,(18) Não Informado,(18) Não Informado,Não Informado,16
250,Vara da Família e das Sucessões,Não Informado,(18) 3402-1579 - Ramal ddd 18,(18) Não Informado,Não Informado,16
251,Juizado Especial Cível e Criminal,Piso térreo,(11) 3402-5584,(11) Não Informado,atibaiajec@tjsp.jus.br,17
252,Setor Técnico de Psicologia,Piso Térreo,(11) 3402-5565 - Ramal Térreo,(11) Não Informado,Não Informado,17
253,2º Ofício Criminal,Piso Térreo,(11) 3402-5571,(11) Não Informado,atibaia2cr@tjsp.jus.br,17
254,1ª Vara Cível,Piso Superior,(11) 3402-5547,(11) Não Informado,atibaia1cv@tjsp.jus.br,17
255,2ª Vara Cível,Piso Superior,(11) 3402-5551,(11) Não Informado,atibaia2cv@tjsp.jus.br,17
256,Portaria/Informações,Piso Térreo,(11) 3402-5535,(11) Não Informado,Não Informado,17
257,3ª Vara Cível,Piso Superior,(11) 3402-5554,(11) Não Informado,atibaia3cv@tjsp.jus.br,17
258,2ª Vara Criminal,Piso Superior,(11) 3402-5571,(11) Não Informado,atibaia2cr@tjsp.jus.br,17
259,1º Ofício Cível,Piso Térreo,(11) 3402-5547,(11) Não Informado,atibaia1cv@tjsp.jus.br,17
260,Serviço Anexo das Fazendas,Piso Térreo,(11) 3402-5543,(11) Não Informado,atibaiafaz@tjsp.jus.br,17
261,Diretoria de Administração Geral,Piso Térreo,(11) 3402-5532 - Ramal Supervisão,(11) Não Informado,atibaiaadm@tjsp.jus.br,17
262,"Seção de Expediente, Finanças e Arquivo",Piso Térreo,(11) 3402-5533,(11) Não Informado,atibaiaadm@tjsp.jus.br,17
263,Seção de Pessoal e Corregedoria,Piso Térreo,(11) 3402-5534,(11) Não Informado,atibaiaadm@tjsp.jus.br,17
264,Ofício de Distribuição Judicial,Piso Térreo,(11) 3402-5542,(11) Não Informado,atibaia@tjsp.jus.br,17
265,Setor Técnico de Serviço Social,Piso Térreo,(11) 3402-5564,(11) Não Informado,Não Informado,17
266,1º Ofício Criminal,Piso térreo,(11) 3402-5562 - Ramal Seção Criminal,(11) Não Informado,atibaia1cr@tjsp.jus.br,17
267,3º Ofício Cível,Piso Térreo,(11) 3402-5554,(11) Não Informado,atibaia3cv@tjsp.jus.br,17
268,1ª Vara Criminal,Piso Superior,(11) 3402-5562,(11) Não Informado,atibaia1cr@tjsp.jus.br,17
269,2º Ofício Cível,Piso térreo,(11) 3402-5551,(11) Não Informado,atibaia2cv@tjsp.jus.br,17
270,Vara do Juizado Especial Cível e Criminal,Piso Térreo,(11) 3402-5584,(11) Não Informado,atibaiajec@tjsp.jus.br,17
271,3º Ofício Criminal,Piso Térreo,(11) 3402-5578 - Ramal Seção Criminal,(11) Não Informado,atibaiavec@tjsp.jus.br,17
272,3ª Vara Criminal,Piso Superior,(11) 3402-5578,(11) Não Informado,atibaia3cr@tjsp.jus.br,17
273,4ª Vara Cível,Piso Superior,(11) 3402-5559,(11) Não Informado,atibaia4cv@tjsp.jus.br,17
274,4º Ofício Cível,Piso Térreo,(11) 3402-5559,(11) Não Informado,atibaia4cv@tjsp.jus.br,17
275,Central de Mandados,Piso Térreo,(11) 3402-5580 - Ramal CENTRAL,(11) Não Informado,Não Informado,17
276,Copa dos magistrados,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,17
277,Copa dos servidores,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,17
278,Copa do júri,Não Informado,(11) Não Informado,(11) Não Informado,Não Informado,17
279,Juizado Especial Cível,sala,(17) 3482-8308 - Ramal DDD 17,(17) Não Informado,auriflamajec@tjsp.jus.br,18
280,Vara Judicial,CÍVEL,(17) 3482-8305 - Ramal DDD 17,(17) Não Informado,Não Informado,18
281,Ofício Judicial,CRIMINAL,(17) 3482-8306 - Ramal DDD 17,(17) Não Informado,auriflama@tjsp.jus.br,18
282,Seção de Administração Geral,Secretaria,(17) 3482-8301 - Ramal DDD - 17,(17) Não Informado,auriflamaadm@tjsp.jus.br,18
283,Central de Atendimento,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,18
284,1º Ofício Cível,1º andar,(14) 2122-5611,(14) Não Informado,avare1cv@tjsp.jus.br,19
285,2º Ofício Cível,1º andar,(14) 2122-5615,(14) Não Informado,avare2cv@tjsp.jus.br,19
286,Ofício Criminal,Vara das Execuções Criminais,(14) 2122-5613,(14) Não Informado,avarevec@tjsp.jus.br,19
287,Serviço Anexo das Fazendas,Não Informado,(14) 2122-5617,(14) Não Informado,avarefaz@tjsp.jus.br,19
288,Seção de Distribuição Judicial,terreo,(14) 2122-5622,(14) Não Informado,avare@tjsp.jus.br,19
289,1ª Vara Cível,2º PISO,(14) 2122-5611,(14) Não Informado,avare1cv@tjsp.jus.br,19
290,2ª Vara Cível,2º piso,(14) 2122-5615,(14) Não Informado,avare2cv@tjsp.jus.br,19
291,1ª Vara Criminal,2º PISO,(14) 2122-5601,(14) Não Informado,avare1cr@tjsp.jus.br,19
292,2ª Vara Criminal,2º Piso,(14) 2122-5602,(14) Não Informado,avare2cr@tjsp.jus.br,19
293,Vara do Juizado Especial Cível e Criminal,JUIZADO ESPECIAL CRIMINAL,(14) Não Informado,(14) Não Informado,Não Informado,19
295,Seção de Administração Geral,Rua Abílio Garcia 527 Bairro Jussara Maria,(14) 2122-5605,(14) Não Informado,avareadm@tjsp.jus.br,19
296,Setor Técnico,Não Informado,(14) Não Informado,(14) Não Informado,avareservicosocial@tjsp.jus.br,19
299,Copa,1º Andar,(14) Não Informado,(14) Não Informado,Não Informado,19
301,Juizado Especial Cível,horario de atendimento - 10:00 HS AS 18:00 HS,(12) 2138-5451,(12) Não Informado,bananaljec@tjsp.jus.br,20
302,Vara Judicial,andar térreo- horário das 9:00 às 19:00 horas,(12) 2138-5453,(12) Não Informado,bananal@tjsp.jus.br,20
303,Ofício Judicial,térreo- horário de atendimento ao público - 12:30 às 19:00 horas,(12) 2138-5453,(12) Não Informado,bananal@tjsp.jus.br,20
304,Seção de Administração Geral,Térreo - atendimento das 09:00 às 19:00 horas,(12) 2138-5452,(12) Não Informado,bananaladm@tjsp.jus.br,20
305,18ª Zona Eleitoral,térreo,(12) 3116-5773,(12) Não Informado,Não Informado,20
306,Promotoria de Justiça,andar superior,(12) 3116-1649,(12) Não Informado,Não Informado,20
307,Banco do Brasil,térreo,(12) 3116-1597,(12) Não Informado,Não Informado,20
308,Módulo Oficial de Justiça,Não Informado,(12) 2138-5453,(12) Não Informado,bananal@tjsp.jus.br,20
309,Seção de Administração Geral,Não Informado,(14) Não Informado,(14) Não Informado,baririadm@tjsp.jus.br,21
310,OAB - Subseção 180,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,21
312,Copa,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,21
313,Ofício Judicial Único,Não Informado,(14) Não Informado,(14) Não Informado,bariri@tjsp.jus.br,21
314,Central de Mandados,Não Informado,(14) Não Informado,(14) Não Informado,baririsadm@tjsp.jus.br,21
315,Juizado Especial Cível e Criminal,térreo - sala,(14) 2162-5257,(14) Não Informado,barrabonitajec@tjsp.jus.br,22
316,2ª Vara Judicial,térreo - sala,(14) 2162-5260,(14) Não Informado,barrabonita2@tjsp.jus.br,22
317,2º Ofício Judicial - Cível,Térreo - sala,(14) 2162-5254,(14) Não Informado,barrabonita2@tjsp.jus.br,22
318,Seção de Distribuição Judicial,Térreo - sala,(14) 2162-5258,(14) Não Informado,barrabonita@tjsp.jus.br,22
319,1ª Vara Judicial,1º andar - sala,(14) 2162-5264,(14) Não Informado,barrabonita1@tjsp.jus.br,22
320,1º Ofício Judicial - Cível,térro - sala,(14) 2162-5251,(14) Não Informado,barrabonita1@tjsp.jus.br,22
321,Seção de Administração Geral,Não Informado,(14) 2162-5266,(14) Não Informado,barrabonitaadm@tjsp.jus.br,22
322,Central de Mandados,Não Informado,(14) 2162-5261,(14) Não Informado,barrabonitasadm@tjsp.jus.br,22
324,1ª Vara Cível,Não Informado,(17) 3043-9107,(17) Não Informado,barretos1cv@tjsp.jus.br,23
325,2ª Vara Cível,Não Informado,(17) 3043-9137,(17) Não Informado,barretos2cv@tjsp.jus.br,23
326,1ª Vara Criminal,Não Informado,(17) 3043-9149,(17) Não Informado,barretos1cr@tjsp.jus.br,23
327,1º Ofício Cível,Não Informado,(17) 3043-9107,(17) Não Informado,barretos1cv@tjsp.jus.br,23
328,2º Ofício Cível,Não Informado,(17) 3043-9137,(17) Não Informado,barretos2cv@tjsp.jus.br,23
329,1º Ofício Criminal,Não Informado,(17) 3043-9149,(17) Não Informado,barretos1cr@tjsp.jus.br,23
330,Serviço Anexo das Fazendas,Não Informado,(17) 3043-9104,(17) Não Informado,barretosfaz@tjsp.jus.br,23
335,3ª Vara Cível,Não Informado,(17) 3043-9129,(17) Não Informado,barretos3cv@tjsp.jus.br,23
336,3º Ofício Cível,Não Informado,(17) 3043-9129,(17) Não Informado,barretos3cv@tjsp.jus.br,23
337,2ª Vara Criminal,Não Informado,(17) 3043-9125,(17) Não Informado,barretos2cr@tjsp.jus.br,23
338,2º Ofício Criminal,Não Informado,(17) 3043-9125,(17) Não Informado,barretos2cr@tjsp.jus.br,23
339,Juizado Especial Cível e Criminal - Ofício,Não Informado,(17) 3043-9131,(17) Não Informado,barretosjec@tjsp.jus.br,23
340,Banco do Brasil,Não Informado,(17) 3322-5990,(17) Não Informado,Não Informado,23
343,OAB - Ordem dos Advogados do Brasil - 7ª Subsecção - Barretos,Não Informado,(17) 3322-4519 - Ramal DIRETO,(17) 3322-4925 - Ramal FAX,barretos@oabsp.org.br,23
344,Ministério Público,Não Informado,(17) 3322-5265 - Ramal 238,(17) Não Informado,pjbarretos@mp.sp.gov.br,23
345,Serviço Social,Não Informado,(17) 3043-9101,(17) Não Informado,barretos2cr@tjsp.jus.br,23
346,Protocolo Geral - Administração,Não Informado,(17) 3043-9140,(17) Não Informado,barretosadm@tjsp.jus.br,23
349,Psicologia,Não Informado,(17) 3043-9103,(17) Não Informado,barretos2cr@tjsp.jus.br,23
350,Colégio Recursal,Não Informado,(17) 3043-9109,(17) Não Informado,barretoscolrec@tjsp.jus.br,23
351,Central de Mandados,Não Informado,(17) Não Informado,(17) Não Informado,barretossadm@tjsp.jus.br,23
371,Cadeia,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,25
373,Ofício Criminal,térreo,(14) 3478-3001 - Ramal  27,(14) 3478-3002,bastos@tjsp.jus.br,25
374,Administração Geral,1º andar - sala,(14) 3478-3001,(14) Não Informado,bastosadm@tjsp.jus.br,25
375,Ofício Cível,térreo,(14) Não Informado,(14) Não Informado,bastos@tjsp.jus.br - Ramal  25,25
376,Distribuidor Geral,1º andar - sala,(14) 3478-3001,(14) Não Informado,bastos@tjsp.jus.br,25
377,Gabinete da Promotoria,1º andar - sala,(14) 3478-6100,(14) 3478-6100,Não Informado,25
378,Sala dos Advogados,Térreo,(14) 3478-3300,(14) 3478-3300,Não Informado,25
379,Sala da Assistente Social,1º andar - sala,(14) 3478-6536,(14) 3478-3002,Não Informado,25
380,Sala dos Oficiais de Justiça,Não Informado,(14) 3478-3001 - Ramal  23,(14) 3478-3002,Não Informado,25
381,Sala de Audiências,1º andar - sala,(14) 3478-3001 - Ramal  21,(14) 3478-3002,Não Informado,25
382,Gabinete do(a) Magistrado(a),Não Informado,(14) 3478-3001 - Ramal 31,(14) 3478-3002,Não Informado,25
383,CEJUSC - Centro Judiciário de Solução de Conflitos e Cidadania,Não Informado,(14) 3478-3001 - Ramal  26,(14) Não Informado,cejusc.bastos@tjsp.jus.br,25
385,2ª Vara Cível,1º Andrar,(16) 2110-1808,(16) Não Informado,batatais2cv@tjsp.jus.br,26
386,Seção de Distribuição Judicial,Térreo,(16) 2110-1830,(16) Não Informado,batatais@tjsp.jus.br,26
387,1ª Vara Cível,1º Andar,(16) 2110-1808,(16) Não Informado,batatais1cv@tjsp.jus.br,26
388,Ofício Judicial,Térreo,(16) 2110-1814,(16) 3761-4189,batatais1cv@tjsp.jus.br,26
389,Seção de Administração Geral,Não Informado,(16) 2110-1819,(16) Não Informado,batataisadm@tjsp.jus.br,26
390,Vara Criminal,1º Andar,(16) 2110-1809,(16) Não Informado,batataiscr@tjsp.jus.br,26
391,Ofício Criminal,Não Informado,(16) 2110-1809,(16) Não Informado,batataiscr@tjsp.jus.br,26
392,SETOR DAS EXECUÇÕES FISCAIS,Térreo,(16) 2110-1827,(16) Não Informado,batataissef@tjsp.jus.br,26
393,Central de mandados,Não Informado,(16) 2110-1820,(16) Não Informado,batataissadm@tjsp.jus.br,26
394,Central de Atendimento,Setor de Telefones e Informações,(16) 2110-1816,(16) Não Informado,batataisadm@tjsp.jus.br,26
395,Setor Técnico,Térreo,(16) 2110-1825 - Ramal Assistência Soc,(16) Não Informado,Não Informado,26
396,6ª Vara Cível,GABINETE,(14) 2106-5918,(14) Não Informado,bauru6cv@tjsp.jus.br,27
397,6º Ofício Cível,Não Informado,(14) 2106-5918,(14) Não Informado,bauru6cv@tjsp.jus.br,27
398,7ª Vara Cível,GABINETE,(14) 2106-5919,(14) Não Informado,bauru7cv@tjsp.jus.br,27
399,7º Ofício Cível,Não Informado,(14) 2106-5919,(14) Não Informado,bauru7cv@tjsp.jus.br,27
400,4ª Vara Criminal,GABINETE,(14) 2106-5950,(14) Não Informado,bauru4cr@tjsp.jus.br,27
401,4º Ofício Criminal,Não Informado,(14) 2106-5950,(14) Não Informado,bauru4cr@tjsp.jus.br,27
402,1ª Vara Cível,GABINETE,(14) 2106-5917,(14) Não Informado,bauru1cv@tjsp.jus.br,27
403,2ª Vara da Família e das Sucessões,Não Informado,(14) 2106-2908,(14) Não Informado,Não Informado,27
404,2º Ofício da Família e das Sucessões,Não Informado,(14) 2106-2908,(14) Não Informado,Não Informado,27
405,1ª Vara do Juizado Especial Cível,GABINETE,(14) 2106-5944,(14) Não Informado,bauru1jec@tjsp.jus.br,27
406,1ª Vara da Família e das Sucessões,Não Informado,(14) 2106-2908,(14) Não Informado,bauru1fam@tjsp.jus.br,27
407,1º Ofício da Família e das Sucessões,Não Informado,(14) 2106-2908,(14) Não Informado,Não Informado,27
408,2º Ofício Cível,Não Informado,(14) 2106-5951,(14) Não Informado,bauru2cv@tjsp.jus.br,27
409,3º Ofício Cível,Não Informado,(14) 2106-5901,(14) Não Informado,bauru3cv@tjsp.jus.br,27
410,1º Ofício Criminal,Não Informado,(14) 2106-5910,(14) Não Informado,bauru1cr@tjsp.jus.br,27
411,1ª Vara Criminal,GABINETE,(14) 2106-5910,(14) Não Informado,bauru1cr@tjsp.jus.br,27
412,2ª Vara Criminal,Não Informado,(14) 2106-5937,(14) Não Informado,bauru2cr@tjsp.jus.br,27
413,2º Ofício Criminal,Não Informado,(14) 2106-5937,(14) Não Informado,bauru2cr@tjsp.jus.br,27
414,4ª Vara Cível,GABINETE,(14) 2106-5942,(14) Não Informado,bauru4cv@tjsp.jus.br,27
415,4º Ofício Cível,Não Informado,(14) 2106-5942,(14) Não Informado,bauru4cv@tjsp.jus.br,27
416,2ª Vara Cível,Não Informado,(14) 2106-5951,(14) Não Informado,bauru2cv@tjsp.jus.br,27
417,3ª Vara Cível,GABINETE,(14) 2106-5901,(14) Não Informado,bauru3cv@tjsp.jus.br,27
418,Administração,Não Informado,(14) 2106-5931,(14) Não Informado,bauruadm@tjsp.jus.br,27
419,"Seção de Expediente, Finanças e Arquivo",Não Informado,(14) 2106-5931,(14) Não Informado,Não Informado,27
420,SECÃO FIN.PATRIM.COMARCA BAURU,Não Informado,(14) 2106-5936,(14) Não Informado,Não Informado,27
421,Seção de Pessoal e Corregedoria,Não Informado,(14) 2106-5931,(14) Não Informado,bauruadm@tjsp.jus.br,27
422,Ofício de Distribuição Judicial,Não Informado,(14) 2106-5945,(14) Não Informado,bauru@tjsp.jus.br,27
423,5ª Vara Cível,GABINETE,(14) 2106-5916,(14) Não Informado,bauru5cv@tjsp.jus.br,27
424,5º Ofício Cível,Não Informado,(14) 2106-5916,(14) Não Informado,bauru5cv@tjsp.jus.br,27
425,3ª Vara Criminal,Gabinete,(14) 2106-5923,(14) Não Informado,bauru3cr@tjsp.jus.br,27
426,3º Ofício Criminal,Não Informado,(14) 2106-5923,(14) Não Informado,bauru3cr@tjsp.jus.br,27
427,1º Ofício do Juizado Especial Cível,Não Informado,(14) 2106-5944,(14) Não Informado,bauru1jec@tjsp.jus.br,27
428,1º Ofício Cível,Não Informado,(14) 2106-5917,(14) Não Informado,Não Informado,27
429,Central de Mandados,Não Informado,(14) 2106-5908,(14) Não Informado,Não Informado,27
430,Central de Atendimento,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,27
431,Setor Técnico (Psicossocial),Não Informado,(14) 2106-5946,(14) Não Informado,Não Informado,27
432,Copa,Não Informado,(14) Não Informado,(14) Não Informado,Não Informado,27
433,Protocolo,Não Informado,(14) 2106-5920,(14) Não Informado,Não Informado,27
434,Vara da Infância e Juventude,Não Informado,(14) 2106-5943,(14) Não Informado,bauruinf@tjsp.jus.br,27
435,1º Vara Judicial,1º Andar,(17) 3313-5910 - Ramal 27,(17) Não Informado,bebedouro1@tjsp.jus.br,28
436,1º Ofício Judicial,térreo,(17) 3313-5910 - Ramal 27,(17) Não Informado,bebedouro1@tjsp.jus.br,28
437,Seção de Administração Geral,1º Andar,(17) 3313-5919 - Ramal 34,(17) Não Informado,Não Informado,28
438,2ª Vara Judicial,1º Andar,(17) 3313-5906,(17) Não Informado,bebedouro2@tjsp.jus.br,28
439,2º Ofício Judicial,terreo,(17) 3313-5906 - Ramal 39,(17) Não Informado,bebedouro2@tjsp.jus.br,28
440,Ofício Juizado Especial Civel e Criminal,Endereço - Praça Nove de Julho s/nº,(17) Não Informado,(17) Não Informado,Não Informado,28
442,3ª Vara Judicial,1º Andar,(17) 3313-5909,(17) Não Informado,Não Informado,28
443,Copa,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,28
444,3º Ofício Judicial,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,28
445,Seção de Distribuição Judicial,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,28
446,Setor de Execução Fiscal,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,28
447,Central de Atendimento,Não Informado,(17) Não Informado,(17) Não Informado,Não Informado,28
448,1º Ofício Judicial,Térreo,(13) 2101-1416 - Ramal 1416,(13) 2101-1416,bertioga1@tjsp.jus.br,29
449,OAB,térreo,(13) 3317-3978,(13) 3317-3978,Não Informado,29
450,Anexo Fiscal,térreo,(13) 2101-1413 - Ramal 1413,(13) 2101-1413 - Ramal 1413,bertiogasef@tjsp.jus.br,29
451,Ministério Público,térreo,(13) 3317-3997,(13) Não Informado,Não Informado,29
452,Distribuidor,Não Informado,(13) 2101-1407 - Ramal 1407,(13) 2101-1407,bertioga@tjsp.jus.br,29
