id_municipio,id_municipio_tjsp,municipio_tjsp,municipio_corrigido,raj,comarca_tjsp,comarca_sede,unidades
3531308,6854,Monte Alto,Monte Alto,6ª RAJ Ribeirão Preto,Monte Alto,1,Fórum Monte Alto III - Juizado Especial Cível
3531308,6854,Monte Alto,Monte Alto,6ª RAJ Ribeirão Preto,Monte Alto,1,Fórum Monte Alto IV (CEJUSC)
3531407,6855,Monte Aprazível,Monte Aprazível,8ª RAJ São José do Rio Preto,Monte Aprazível,1,Fórum Monte Aprazível
3531407,6855,Monte Aprazível,Monte Aprazível,8ª RAJ São José do Rio Preto,Monte Aprazível,1,Fórum Monte Aprazível (Juizado Especial Cível e Criminal)
3531506,6856,Monte Azul Paulista,Monte Azul Paulista,8ª RAJ São José do Rio Preto,Monte Azul Paulista,1,Fórum II Monte Azul Paulista (Residência Oficial)
3531506,6856,Monte Azul Paulista,Monte Azul Paulista,8ª RAJ São José do Rio Preto,Monte Azul Paulista,1,Fórum Desembargador Otávio Stucchi - Monte Azul Paulista -
3531605,6857,Monte Castelo,Monte Castelo,5ª RAJ Presidente Prudente,Tupi Paulista,0,Fórum I Tupi Paulista
3531605,6857,Monte Castelo,Monte Castelo,5ª RAJ Presidente Prudente,Tupi Paulista,0,Fórum II Tupi Paulista
3531803,6859,Monte Mor,Monte Mor,4ª RAJ Campinas,Monte Mor,1,Fórum Desembargador Antonio Garrigós Vinhaes
3531704,6858,Monteiro Lobato,Monteiro Lobato,9ª RAJ São José dos Campos,São José dos Campos,0,Fórum São José dos Campos I (Principal)
3531704,6858,Monteiro Lobato,Monteiro Lobato,9ª RAJ São José dos Campos,São José dos Campos,0,Fórum São José dos Campos II - (CEJUSC e Execuções Fiscais)
3531704,6858,Monteiro Lobato,Monteiro Lobato,9ª RAJ São José dos Campos,São José dos Campos,0,Fórum São José dos Campos IV (Anexo Unip)
3531902,6860,Morro Agudo,Morro Agudo,6ª RAJ Ribeirão Preto,Morro Agudo,1,Fórum Mário Masagão
3532009,6861,Morungaba,Morungaba,4ª RAJ Campinas,Itatiba,0,Fórum Itatiba
3532058,6862,Motuca,Motuca,6ª RAJ Ribeirão Preto,Américo Brasiliense,0,Fórum Américo Brasiliense
3532108,6863,Murutinga do Sul,Murutinga do Sul,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina I (Homero Rodrigues Silva)
3532108,6863,Murutinga do Sul,Murutinga do Sul,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina II (SAF e JECC)
3532108,6863,Murutinga do Sul,Murutinga do Sul,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina III - Anexo de Violência Doméstica e Grupo de Apoio Recursal
3532108,6863,Murutinga do Sul,Murutinga do Sul,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina IV - CEJUSC de Andradina
3532108,6863,Murutinga do Sul,Murutinga do Sul,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina V - Anexo do Juizado de Andradina - UAAJ - CASTILHO
3532157,6864,Nantes,Nantes,5ª RAJ Presidente Prudente,Iepê,0,Fórum Iepê I
3532157,6864,Nantes,Nantes,5ª RAJ Presidente Prudente,Iepê,0,Fórum Iepê II (Anexo do JEC - Nantes)
3532207,6865,Narandiba,Narandiba,5ª RAJ Presidente Prudente,Pirapozinho,0,Dr. Antonio José Machado Dias
3532306,6866,Natividade da Serra,Natividade da Serra,9ª RAJ São José dos Campos,Paraibuna,0,Fórum Paraibuna - (Dr Getúlio Evaristo dos Santos)
3532405,6867,Nazaré Paulista,Nazaré Paulista,4ª RAJ Campinas,Nazaré Paulista,1,FÓRUM DESEMBARGADOR SEBASTIÃO DA SILVA PINTO
3532504,6868,Neves Paulista,Neves Paulista,8ª RAJ São José do Rio Preto,Neves Paulista,1,Fórum de Neves Paulista
3532603,6869,Nhandeara,Nhandeara,8ª RAJ São José do Rio Preto,Nhandeara,1,Fórum Nhandeara
3532603,6869,Nhandeara,Nhandeara,8ª RAJ São José do Rio Preto,Nhandeara,1,Fórum Nhandeara II - (Juizado Especial Cível e Criminal)
3532603,6869,Nhandeara,Nhandeara,8ª RAJ São José do Rio Preto,Nhandeara,1,Fórum Nhandeara III (Anexo Escola Joaquim Fernandes de Melo)
3532702,6870,Nipoã,Nipoã,8ª RAJ São José do Rio Preto,Monte Aprazível,0,Fórum Monte Aprazível
3532702,6870,Nipoã,Nipoã,8ª RAJ São José do Rio Preto,Monte Aprazível,0,Fórum Monte Aprazível (Juizado Especial Cível e Criminal)
3532801,6871,Nova Aliança,Nova Aliança,8ª RAJ São José do Rio Preto,Potirendaba,0,Fórum Potirendaba
3532827,6872,Nova Campina,Nova Campina,10ª RAJ Sorocaba,Itapeva,0,Fórum Itapeva I - Desembargador Euclides de Campos
3532827,6872,Nova Campina,Nova Campina,10ª RAJ Sorocaba,Itapeva,0,Fórum Itapeva II - (Anexo do JEC - UAAJ - FAIT)
3532843,6873,Nova Canaã Paulista,Nova Canaã Paulista,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul I
3532843,6873,Nova Canaã Paulista,Nova Canaã Paulista,2ª RAJ Araçatuba,Santa Fé do Sul,0,"Fórum Santa Fé do Sul II - (CEJUSC, JEC e Unidade Avançada)"
3532843,6873,Nova Canaã Paulista,Nova Canaã Paulista,2ª RAJ Araçatuba,Santa Fé do Sul,0,Fórum Santa Fé do Sul III - (Unid. Dig. Atend. Jud. - Três Fronteiras)
3532868,6874,Nova Castilho,Nova Castilho,8ª RAJ São José do Rio Preto,General Salgado,0,Fórum General Salgado (ARGYMIRO ACAYABA DE TOLEDO)
3532900,6875,Nova Europa,Nova Europa,6ª RAJ Ribeirão Preto,Araraquara,0,Fórum Juiz Macedo Couto
3532900,6875,Nova Europa,Nova Europa,6ª RAJ Ribeirão Preto,Araraquara,0,Fórum Araraquara III - (CEJUSC)
3533007,6876,Nova Granada,Nova Granada,8ª RAJ São José do Rio Preto,Nova Granada,1,Fórum Nova Granada I - Principal
3533007,6876,Nova Granada,Nova Granada,8ª RAJ São José do Rio Preto,Nova Granada,1,Fórum Nova Granada II (CEJUSC)
3533106,6877,Nova Guataporanga,Nova Guataporanga,5ª RAJ Presidente Prudente,Tupi Paulista,0,Fórum I Tupi Paulista
3533106,6877,Nova Guataporanga,Nova Guataporanga,5ª RAJ Presidente Prudente,Tupi Paulista,0,Fórum II Tupi Paulista
3533205,6878,Nova Independência,Nova Independência,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina I (Homero Rodrigues Silva)
3533205,6878,Nova Independência,Nova Independência,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina II (SAF e JECC)
3533205,6878,Nova Independência,Nova Independência,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina III - Anexo de Violência Doméstica e Grupo de Apoio Recursal
3533205,6878,Nova Independência,Nova Independência,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina IV - CEJUSC de Andradina
3533205,6878,Nova Independência,Nova Independência,2ª RAJ Araçatuba,Andradina,0,Fórum Andradina V - Anexo do Juizado de Andradina - UAAJ - CASTILHO
3533304,6880,Nova Luzitânia,Nova Luzitânia,8ª RAJ São José do Rio Preto,Nhandeara,0,Fórum Nhandeara
3533304,6880,Nova Luzitânia,Nova Luzitânia,8ª RAJ São José do Rio Preto,Nhandeara,0,Fórum Nhandeara II - (Juizado Especial Cível e Criminal)
3533304,6880,Nova Luzitânia,Nova Luzitânia,8ª RAJ São José do Rio Preto,Nhandeara,0,Fórum Nhandeara III (Anexo Escola Joaquim Fernandes de Melo)
3533403,6881,Nova Odessa,Nova Odessa,4ª RAJ Campinas,Nova Odessa,1,"FORUM ""DR WALDOMIRO DELFINO DE AMORIM LIMA"""
3533254,6879,Novais,Novais,8ª RAJ São José do Rio Preto,Tabapuã,0,Fórum Tabapuã
3533502,6882,Novo Horizonte,Novo Horizonte,8ª RAJ São José do Rio Preto,Novo Horizonte,1,Fórum I Novo Horizonte
3533502,6882,Novo Horizonte,Novo Horizonte,8ª RAJ São José do Rio Preto,Novo Horizonte,1,Fórum II Novo Horizonte (CEJUSC)
3533502,6882,Novo Horizonte,Novo Horizonte,8ª RAJ São José do Rio Preto,Novo Horizonte,1,Fórum III Novo Horizonte (Juizado Especial Cível e Criminal)
3533601,6883,Nuporanga,Nuporanga,6ª RAJ Ribeirão Preto,Nuporanga,1,Fórum Nuporanga - (Des. Antonio Rodrigues Porto)
3533700,6884,Ocauçu,Ocauçu,5ª RAJ Presidente Prudente,Marília,0,Fórum Marília I
3533700,6884,Ocauçu,Ocauçu,5ª RAJ Presidente Prudente,Marília,0,Fórum Marília II (VEC e SAF)
3533700,6884,Ocauçu,Ocauçu,5ª RAJ Presidente Prudente,Marília,0,Fórum Marília III (Psicosocial)
3533700,6884,Ocauçu,Ocauçu,5ª RAJ Presidente Prudente,Marília,0,Fórum Marília IV (CEJUSC)
3533809,6885,Óleo,Óleo,3ª RAJ Bauru,Piraju,0,Fórum Dr. Simão Eugênio de Oliveira Lima
3533809,6885,Óleo,Óleo,3ª RAJ Bauru,Piraju,0,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
3533908,6886,Olímpia,Olímpia,8ª RAJ São José do Rio Preto,Olímpia,1,Fórum Olímpia I - (Principal)
3533908,6886,Olímpia,Olímpia,8ª RAJ São José do Rio Preto,Olímpia,1,Fórum Olímpia II (3ª Vara)
3533908,6886,Olímpia,Olímpia,8ª RAJ São José do Rio Preto,Olímpia,1,Fórum Olímpia III - (Juizado Especial)
3533908,6886,Olímpia,Olímpia,8ª RAJ São José do Rio Preto,Olímpia,1,Fórum Olímpia IV - (Execução Fiscal)
3533908,6886,Olímpia,Olímpia,8ª RAJ São José do Rio Preto,Olímpia,1,Fórum Olímpia V - (CEJUSC)
3533908,6886,Olímpia,Olímpia,8ª RAJ São José do Rio Preto,Olímpia,1,Fórum Olímpia VI - (Anexo do JEC - UAAJ - CAJOBI)
3534005,6887,Onda Verde,Onda Verde,8ª RAJ São José do Rio Preto,Nova Granada,0,Fórum Nova Granada I - Principal
3534005,6887,Onda Verde,Onda Verde,8ª RAJ São José do Rio Preto,Nova Granada,0,Fórum Nova Granada II (CEJUSC)
3534104,6888,Oriente,Oriente,5ª RAJ Presidente Prudente,Pompéia,0,Fórum Dr. Antonio da Rocha Paes
3534104,6888,Oriente,Oriente,5ª RAJ Presidente Prudente,Pompéia,0,Fórum Pompéia II (Residência Oficial)
3534203,6889,Orindiúva,Orindiúva,8ª RAJ São José do Rio Preto,Paulo de Faria,0,"Fórum ""PROMOTOR GABRIEL NETTUZZI PEREZ"""
3534203,6889,Orindiúva,Orindiúva,8ª RAJ São José do Rio Preto,Paulo de Faria,0,Fórum II da Comarca de Paulo de Faria (CEJUSC/JECC)
3534302,6890,Orlândia,Orlândia,6ª RAJ Ribeirão Preto,Orlândia,1,"Fórum "" Antonio de Quadros"""
3534401,6891,Osasco,Osasco,1ª RAJ Grande São Paulo,Osasco,1,Fórum Osasco ( Principal)
3534401,6891,Osasco,Osasco,1ª RAJ Grande São Paulo,Osasco,1,Fórum Osasco (CEJUSC)
3534401,6891,Osasco,Osasco,1ª RAJ Grande São Paulo,Osasco,1,Fórum Osasco (Varas da Fazenda Pública)
3534401,6891,Osasco,Osasco,1ª RAJ Grande São Paulo,Osasco,1,Fórum Osasco II - (Varas da Família e das Sucessões)
3534500,6892,Oscar Bressane,Oscar Bressane,5ª RAJ Presidente Prudente,Paraguaçu Paulista,0,Fórum Paraguaçu Paulista
3534609,6893,Osvaldo Cruz,Osvaldo Cruz,5ª RAJ Presidente Prudente,Osvaldo Cruz,1,"Fórum ""Desembargador Márcio Munhoz"""
3534609,6893,Osvaldo Cruz,Osvaldo Cruz,5ª RAJ Presidente Prudente,Osvaldo Cruz,1,Fórum Osvaldo Cruz II - CEJUSC
3534708,6894,Ourinhos,Ourinhos,3ª RAJ Bauru,Ourinhos,1,Fórum I Ourinhos
3534807,6896,Ouro Verde,Ouro Verde,5ª RAJ Presidente Prudente,Dracena,0,Fórum Dracena I - (Principal)
3534807,6896,Ouro Verde,Ouro Verde,5ª RAJ Presidente Prudente,Dracena,0,Fórum Dracena II - (Residência Oficial)
3534807,6896,Ouro Verde,Ouro Verde,5ª RAJ Presidente Prudente,Dracena,0,Fórum Dracena III - (CEJUSC)
3534807,6896,Ouro Verde,Ouro Verde,5ª RAJ Presidente Prudente,Dracena,0,Fórum Dracena V - (CEJUSC - POSTO AVANÇADO - 1ª CIA - PM)
3534757,6895,Ouroeste,Ouroeste,8ª RAJ São José do Rio Preto,Ouroeste,1,FORO DA COMARCA DE OUROESTE
3534757,6895,Ouroeste,Ouroeste,8ª RAJ São José do Rio Preto,Ouroeste,1,Fórum ca Comarca de Ouroeste II (CEJUSC)
3534757,6895,Ouroeste,Ouroeste,8ª RAJ São José do Rio Preto,Ouroeste,1,Fórum da Comarca de Ouroeste III (Anexo do JEC - UAAJ - INDIAPORÃ)
3534906,6897,Pacaembu,Pacaembu,5ª RAJ Presidente Prudente,Pacaembu,1,Fórum Pacaembu
3535002,6898,Palestina,Palestina,8ª RAJ São José do Rio Preto,Palestina,1,"""Fórum: José Eduardo Coelho de Paula"""
3535101,6899,Palmares Paulista,Palmares Paulista,8ª RAJ São José do Rio Preto,Santa Adélia,0,Fórum de Santa Adélia I
3535101,6899,Palmares Paulista,Palmares Paulista,8ª RAJ São José do Rio Preto,Santa Adélia,0,Fórum de Santa Adélia II (JEC/Jecrim/Arquivo/Cejusc)
3535200,6900,Palmeira d'Oeste,Palmeira d'Oeste,2ª RAJ Araçatuba,Palmeira d'Oeste,1,Fórum da Comarca de Palmeira d’Oeste
3535309,6901,Palmital,Palmital,5ª RAJ Presidente Prudente,Palmital,1,Fórum Dr. Ethayba Gilson Parahiba
3535408,6902,Panorama,Panorama,5ª RAJ Presidente Prudente,Panorama,1,Fórum I Panorama
3535408,6902,Panorama,Panorama,5ª RAJ Presidente Prudente,Panorama,1,Fórum II Panorama (CEJUSC)
3535507,6903,Paraguaçu Paulista,Paraguaçu Paulista,5ª RAJ Presidente Prudente,Paraguaçu Paulista,1,Fórum Paraguaçu Paulista
3535606,6904,Paraibuna,Paraibuna,9ª RAJ São José dos Campos,Paraibuna,1,Fórum Paraibuna - (Dr Getúlio Evaristo dos Santos)
3535705,6905,Paraíso,Paraíso,8ª RAJ São José do Rio Preto,Monte Azul Paulista,0,Fórum II Monte Azul Paulista (Residência Oficial)
3535705,6905,Paraíso,Paraíso,8ª RAJ São José do Rio Preto,Monte Azul Paulista,0,Fórum Desembargador Otávio Stucchi - Monte Azul Paulista -
3535804,6906,Paranapanema,Paranapanema,3ª RAJ Bauru,Paranapanema,1,Fórum da Comarca de Paranapanema
3535804,6906,Paranapanema,Paranapanema,3ª RAJ Bauru,Paranapanema,1,Juizado Especial Cível e Criminal do Foro de Paranapanema
3535804,6906,Paranapanema,Paranapanema,3ª RAJ Bauru,Paranapanema,1,Fórum Paranapanema III - (Seção de Execução Fiscal)
3535903,6907,Paranapuã,Paranapuã,2ª RAJ Araçatuba,Jales,0,"FÓRUM ""DR. JOVIANO PACHECO AGUIRRE"" - JALES"
3535903,6907,Paranapuã,Paranapuã,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO III (CEJUSC)
3535903,6907,Paranapuã,Paranapuã,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO IV (UDAJ - UNIJALES)
3535903,6907,Paranapuã,Paranapuã,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO II
3536000,6908,Parapuã,Parapuã,5ª RAJ Presidente Prudente,Osvaldo Cruz,0,"Fórum ""Desembargador Márcio Munhoz"""
3536000,6908,Parapuã,Parapuã,5ª RAJ Presidente Prudente,Osvaldo Cruz,0,Fórum Osvaldo Cruz II - CEJUSC
3536109,6909,Pardinho,Pardinho,3ª RAJ Bauru,Botucatu,0,Fórum Desembargador Alcides de Almeida Ferrari
3536208,6910,Pariquera-Açu,Pariquera-Açu,7ª RAJ Santos,Pariquera-Açu,1,Comarca de Pariquera-Açu
3536257,6911,Parisi,Parisi,8ª RAJ São José do Rio Preto,Votuporanga,0,Fórum Votuporanga I
3536257,6911,Parisi,Parisi,8ª RAJ São José do Rio Preto,Votuporanga,0,Fórum Votuporanga II - (Anexo Fiscal)
3536257,6911,Parisi,Parisi,8ª RAJ São José do Rio Preto,Votuporanga,0,Fórum Votuporanga III - (CEJUSC)
3536307,6912,Patrocínio Paulista,Patrocínio Paulista,6ª RAJ Ribeirão Preto,Patrocínio Paulista,1,Fórum I Patrocínio Paulista
3536307,6912,Patrocínio Paulista,Patrocínio Paulista,6ª RAJ Ribeirão Preto,Patrocínio Paulista,1,Fórum II Patrocínio Paulista
3536406,6913,Paulicéia,Paulicéia,5ª RAJ Presidente Prudente,Panorama,0,Fórum I Panorama
3536406,6913,Paulicéia,Paulicéia,5ª RAJ Presidente Prudente,Panorama,0,Fórum II Panorama (CEJUSC)
3536505,6914,Paulínia,Paulínia,4ª RAJ Campinas,Paulínia,1,FORO DA COMARCA DE PAULÍNIA
3536505,6914,Paulínia,Paulínia,4ª RAJ Campinas,Paulínia,1,Fórum II Paulínia (CEJUSC)
3536570,6915,Paulistânia,Paulistânia,3ª RAJ Bauru,Agudos,0,"FÓRUM DESEMBARGADOR ""FRANCISCO MEIRELLES DOS SANTOS"""
3536570,6915,Paulistânia,Paulistânia,3ª RAJ Bauru,Agudos,0,Fórum Agudos (CEJUSC)
3536604,6916,Paulo de Faria,Paulo de Faria,8ª RAJ São José do Rio Preto,Paulo de Faria,1,"Fórum ""PROMOTOR GABRIEL NETTUZZI PEREZ"""
3536604,6916,Paulo de Faria,Paulo de Faria,8ª RAJ São José do Rio Preto,Paulo de Faria,1,Fórum II da Comarca de Paulo de Faria (CEJUSC/JECC)
3536703,6917,Pederneiras,Pederneiras,3ª RAJ Bauru,Pederneiras,1,Fórum Pederneiras I
3536703,6917,Pederneiras,Pederneiras,3ª RAJ Bauru,Pederneiras,1,Fórum Pederneiras II (CEJUSC)
3536703,6917,Pederneiras,Pederneiras,3ª RAJ Bauru,Pederneiras,1,Fórum Pederneiras III (Arquivo Geral de Móveis)
3536802,6918,Pedra Bela,Pedra Bela,4ª RAJ Campinas,Bragança Paulista,0,Fórum Bragança Paulista - Professor Waldemar Martins Ferreira
3536802,6918,Pedra Bela,Pedra Bela,4ª RAJ Campinas,Bragança Paulista,0,Fórum Bragança Paulista II - (Anexo Fiscal)
3536802,6918,Pedra Bela,Pedra Bela,4ª RAJ Campinas,Bragança Paulista,0,Fórum Bragança Paulista III - (CEJUSC)
3536901,6919,Pedranópolis,Pedranópolis,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis I
3536901,6919,Pedranópolis,Pedranópolis,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis II - (Setor das Execuções Fiscais)
3536901,6919,Pedranópolis,Pedranópolis,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis III (CEJUSC)
3536901,6919,Pedranópolis,Pedranópolis,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis IV (Psicólogos e Assist. Social)
3536901,6919,Pedranópolis,Pedranópolis,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis V (UNIV. BRASIL (Antiga UNICASTELO) – CAMPUS VII
3536901,6919,Pedranópolis,Pedranópolis,8ª RAJ São José do Rio Preto,Fernandópolis,0,Fórum Fernandópolis VI (Anexo do Juizado)
3537008,6920,Pedregulho,Pedregulho,6ª RAJ Ribeirão Preto,Pedregulho,1,FÓRUM DESEMBARGADOR DÍNIO DE SANTIS GARCIA
3537107,6921,Pedreira,Pedreira,4ª RAJ Campinas,Pedreira,1,Fórum Pedreira -Dr. Artur Moreira de Almeida
3537156,6922,Pedrinhas Paulista,Pedrinhas Paulista,5ª RAJ Presidente Prudente,Maracaí,0,Fórum Desembargador Joaquim Bandeira de Mello
3537156,6922,Pedrinhas Paulista,Pedrinhas Paulista,5ª RAJ Presidente Prudente,Maracaí,0,Fórum Maracaí II - Juizado Especial Cível e Criminal e CEJUSC
3537156,6922,Pedrinhas Paulista,Pedrinhas Paulista,5ª RAJ Presidente Prudente,Maracaí,0,Fórum Maracaí III - Anexo do Ofício  - Seção Criminal
3537206,6923,Pedro de Toledo,Pedro de Toledo,7ª RAJ Santos,Itariri,0,Fórum Itariri
3537305,6924,Penápolis,Penápolis,2ª RAJ Araçatuba,Penápolis,1,Fórum Penápolis I -
3537305,6924,Penápolis,Penápolis,2ª RAJ Araçatuba,Penápolis,1,Fórum Penápolis II - (Juizado Especial)
3537404,6925,Pereira Barreto,Pereira Barreto,2ª RAJ Araçatuba,Pereira Barreto,1,Fórum I Pereira Barreto
3537503,6926,Pereiras,Pereiras,3ª RAJ Bauru,Conchas,0,Fórum Conchas
3537503,6926,Pereiras,Pereiras,3ª RAJ Bauru,Conchas,0,Fórum Conchas III – (Anexo do Juizado - UAAJ - ANHEMBI)
3537503,6926,Pereiras,Pereiras,3ª RAJ Bauru,Conchas,0,Fórum Conchas IV – (Anexo do Juizado - UAAJ - PEREIRAS)
3537602,6927,Peruíbe,Peruíbe,7ª RAJ Santos,Peruíbe,1,Forum II  Peruíbe (Anexo de Violência Doméstica e Familiar contra a Mulher)
3537602,6927,Peruíbe,Peruíbe,7ª RAJ Santos,Peruíbe,1,Fórum Peruíbe
3537701,6928,Piacatu,Piacatu,2ª RAJ Araçatuba,Bilac,0,Fórum Bilac (Residência Oficial)
3537701,6928,Piacatu,Piacatu,2ª RAJ Araçatuba,Bilac,0,Fórum da Comarca de Bilac - (Coriolano Pompeu Filho)
3537800,6929,Piedade,Piedade,10ª RAJ Sorocaba,Piedade,1,FÓRUM DESEMBARGADOR OSWALDO PINTO DO AMARAL
3537800,6929,Piedade,Piedade,10ª RAJ Sorocaba,Piedade,1,Fórum Piedade II - Juizado Especial Cível
3537800,6929,Piedade,Piedade,10ª RAJ Sorocaba,Piedade,1,Fórum Piedade III (CEJUSC)
3537909,6930,Pilar do Sul,Pilar do Sul,10ª RAJ Sorocaba,Pilar do Sul,1,Fórum Desembargador Renato Carlos Mascarenhas (Prédio II)
3537909,6930,Pilar do Sul,Pilar do Sul,10ª RAJ Sorocaba,Pilar do Sul,1,Fórum Desembargador Renato Carlos Mascarenhas (Prédio Principal)
3538006,6931,Pindamonhangaba,Pindamonhangaba,9ª RAJ São José dos Campos,Pindamonhangaba,1,Fórum Juiz José Roberto Paim
3538006,6931,Pindamonhangaba,Pindamonhangaba,9ª RAJ São José dos Campos,Pindamonhangaba,1,Fórum Ministro Costa Manso
3538105,6932,Pindorama,Pindorama,0ª RAJ Sem Região,Catanduva,0,"Fórum ""Dr. Renato Bueno Netto"""
3538105,6932,Pindorama,Pindorama,0ª RAJ Sem Região,Catanduva,0,Fórum Catanduva II - (Anexo Fiscal)
3538105,6932,Pindorama,Pindorama,0ª RAJ Sem Região,Catanduva,0,Fórum Catanduva III - (CEJUSC)
3538204,6933,Pinhalzinho,Pinhalzinho,4ª RAJ Campinas,Pinhalzinho,1,Fórum Pinhalzinho
3538303,6934,Piquerobi,Piquerobi,5ª RAJ Presidente Prudente,Santo Anastácio,0,Fórum I Santo Anastácio
3538501,6935,Piquete,Piquete,9ª RAJ São José dos Campos,Piquete,1,FORO DA COMARCA DE PIQUETE
3538600,6936,Piracaia,Piracaia,4ª RAJ Campinas,Piracaia,1,Fórum Desembargador Joaquim Barbosa de Almeida
3538709,6937,Piracicaba,Piracicaba,4ª RAJ Campinas,Piracicaba,1,Fórum Piracicaba I - (Principal)
3538709,6937,Piracicaba,Piracicaba,4ª RAJ Campinas,Piracicaba,1,Fórum Piracicaba II - (Anexo Fiscal)
3538709,6937,Piracicaba,Piracicaba,4ª RAJ Campinas,Piracicaba,1,Fórum Piracicaba IV - (Psicossocial)
3538709,6937,Piracicaba,Piracicaba,4ª RAJ Campinas,Piracicaba,1,Fórum Piracicaba V - (CEJUSC)
3538808,6938,Piraju,Piraju,3ª RAJ Bauru,Piraju,1,Fórum Dr. Simão Eugênio de Oliveira Lima
3538808,6938,Piraju,Piraju,3ª RAJ Bauru,Piraju,1,JUIZADO ESPECIAL CÍVEL E CRIMINAL DE PIRAJU
3538907,6939,Pirajuí,Pirajuí,3ª RAJ Bauru,Pirajuí,1,Fórum Pirajuí  (Alexandre Delphino Amorim Lima)
3539004,6940,Pirangi,Pirangi,6ª RAJ Ribeirão Preto,Pirangi,1,Fórum de Pirangi
3539103,6941,Pirapora do Bom Jesus,Pirapora do Bom Jesus,1ª RAJ Grande São Paulo,Santana de Parnaíba,0,Fórum de Santana de Parnaíba I
3539202,6942,Pirapozinho,Pirapozinho,5ª RAJ Presidente Prudente,Pirapozinho,1,Dr. Antonio José Machado Dias
3539301,6943,Pirassununga,Pirassununga,4ª RAJ Campinas,Pirassununga,1,Fórum Pirassununga I - (Principal)
3539301,6943,Pirassununga,Pirassununga,4ª RAJ Campinas,Pirassununga,1,Fórum Pirassununga II - (Juizado Especial Cível e Criminal)
3539301,6943,Pirassununga,Pirassununga,4ª RAJ Campinas,Pirassununga,1,Fórum Pirassununga III - (SETOR TÉCNICO)
3539400,6944,Piratininga,Piratininga,3ª RAJ Bauru,Piratininga,1,Fórum Piratininga - (Arthur César da Silva Whitaker)
3539509,6945,Pitangueiras,Pitangueiras,6ª RAJ Ribeirão Preto,Pitangueiras,1,Fórum da Comarca de  Pitangueiras
3539608,6946,Planalto,Planalto,2ª RAJ Araçatuba,Buritama,0,Fórum Buritama
3539707,6947,Platina,Platina,5ª RAJ Presidente Prudente,Palmital,0,Fórum Dr. Ethayba Gilson Parahiba
3539806,6948,Poá,Poá,1ª RAJ Grande São Paulo,Poá,1,Fórum Poá III (CEJUSC)
3539806,6948,Poá,Poá,1ª RAJ Grande São Paulo,Poá,1,Fórum da Comarca de Poá
3539806,6948,Poá,Poá,1ª RAJ Grande São Paulo,Poá,1,Serviço Anexo das Fazendas da Comarca de Poá e Central de Mandados
3539905,6949,Poloni,Poloni,8ª RAJ São José do Rio Preto,Monte Aprazível,0,Fórum Monte Aprazível
3539905,6949,Poloni,Poloni,8ª RAJ São José do Rio Preto,Monte Aprazível,0,Fórum Monte Aprazível (Juizado Especial Cível e Criminal)
3540002,6950,Pompéia,Pompéia,5ª RAJ Presidente Prudente,Pompéia,1,Fórum Dr. Antonio da Rocha Paes
3540002,6950,Pompéia,Pompéia,5ª RAJ Presidente Prudente,Pompéia,1,Fórum Pompéia II (Residência Oficial)
3540101,6951,Pongaí,Pongaí,3ª RAJ Bauru,Pirajuí,0,Fórum Pirajuí  (Alexandre Delphino Amorim Lima)
3540200,6952,Pontal,Pontal,6ª RAJ Ribeirão Preto,Pontal,1,"""JUIZ MANUEL CARLOS DE FIGUEIREDO FERRAZ FILHO"""
3540259,6953,Pontalinda,Pontalinda,2ª RAJ Araçatuba,Jales,0,"FÓRUM ""DR. JOVIANO PACHECO AGUIRRE"" - JALES"
3540259,6953,Pontalinda,Pontalinda,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO III (CEJUSC)
3540259,6953,Pontalinda,Pontalinda,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO IV (UDAJ - UNIJALES)
3540259,6953,Pontalinda,Pontalinda,2ª RAJ Araçatuba,Jales,0,FÓRUM JALES - PRÉDIO II
3540309,6954,Pontes Gestal,Pontes Gestal,8ª RAJ São José do Rio Preto,Cardoso,0,Fórum Cardoso
3540408,6955,Populina,Populina,8ª RAJ São José do Rio Preto,Estrela dOeste,0,Fórum Estrela D'Oeste
